Time - V_S	Amplitude - V_S	Time - V_R	Amplitude - V_R	Time - V_C	Amplitude - V_C
0,000842	2,23825	0,000842	2,23712	0,000842	1,53097
0,000844	2,23906	0,000844	2,23584	0,000844	1,53387
0,000846	2,23648	0,000846	2,23616	0,000846	1,53548
0,000848	2,23696	0,000848	2,23632	0,000848	1,53693
0,00085	2,23616	0,00085	2,23648	0,00085	1,53838
0,000852	2,24067	0,000852	2,23906	0,000852	1,54063
0,000854	2,23954	0,000854	2,23745	0,000854	1,54224
0,000856	2,23777	0,000856	2,23519	0,000856	1,54465
0,000858	2,24067	0,000858	2,23487	0,000858	1,54578
0,00086	2,23568	0,00086	2,23616	0,00086	1,54675
0,000862	2,23745	0,000862	2,23326	0,000862	1,54868
0,000864	2,23407	0,000864	2,23374	0,000864	1,55061
0,000866	2,236	0,000866	2,23584	0,000866	1,55206
0,000868	2,23712	0,000868	2,23455	0,000868	1,55335
0,00087	2,23503	0,00087	2,23181	0,00087	1,5548
0,000872	2,23632	0,000872	2,2331	0,000872	1,55641
0,000874	2,23229	0,000874	2,23004	0,000874	1,55753
0,000876	2,23664	0,000876	2,23213	0,000876	1,55963
0,000878	2,23181	0,000878	2,22859	0,000878	1,55995
0,00088	2,23278	0,00088	2,23085	0,00088	1,56188
0,000882	2,23342	0,000882	2,2331	0,000882	1,56285
0,000884	2,23616	0,000884	2,23407	0,000884	1,56414
0,000886	2,23197	0,000886	2,23229	0,000886	1,56575
0,000888	2,23487	0,000888	2,23085	0,000888	1,56671
0,00089	2,23342	0,00089	2,23181	0,00089	1,56816
0,000892	2,23117	0,000892	2,22972	0,000892	1,56945
0,000894	2,22779	0,000894	2,22618	0,000894	1,57058
0,000896	2,23278	0,000896	2,2302	0,000896	1,57186
0,000898	2,23455	0,000898	2,22891	0,000898	1,57251
0,0009	2,23229	0,0009	2,22988	0,0009	1,57347
0,000902	2,23197	0,000902	2,22811	0,000902	1,5746
0,000904	2,23407	0,000904	2,23085	0,000904	1,57621
0,000906	2,23068	0,000906	2,22875	0,000906	1,57702
0,000908	2,23229	0,000908	2,23117	0,000908	1,57766
0,00091	2,23101	0,00091	2,22859	0,00091	1,57927
0,000912	2,22698	0,000912	2,22795	0,000912	1,58056
0,000914	2,2294	0,000914	2,22859	0,000914	1,58056
0,000916	2,23036	0,000916	2,22795	0,000916	1,58233
0,000918	2,2302	0,000918	2,22811	0,000918	1,58329
0,00092	2,23004	0,00092	2,2294	0,00092	1,58394
0,000922	2,23133	0,000922	2,22859	0,000922	1,58458
0,000924	2,23181	0,000924	2,22585	0,000924	1,58571
0,000926	2,22859	0,000926	2,22634	0,000926	1,58635
0,000928	2,23004	0,000928	2,22553	0,000928	1,58748
0,00093	2,23342	0,00093	2,22585	0,00093	1,58796
0,000932	2,22763	0,000932	2,22811	0,000932	1,58925
0,000934	2,2273	0,000934	2,22779	0,000934	1,58973
0,000936	2,22972	0,000936	2,2265	0,000936	1,59086
0,000938	2,22875	0,000938	2,2273	0,000938	1,59118
0,00094	2,22988	0,00094	2,22907	0,00094	1,59183
0,000942	2,22795	0,000942	2,22779	0,000942	1,59279
0,000944	2,2265	0,000944	2,22634	0,000944	1,5936
0,000946	2,2302	0,000946	2,2273	0,000946	1,5936
0,000948	2,22698	0,000948	2,22521	0,000948	1,59489
0,00095	2,22827	0,00095	2,22585	0,00095	1,59585
0,000952	2,23197	0,000952	2,22537	0,000952	1,59666
0,000954	2,22891	0,000954	2,22344	0,000954	1,59714
0,000956	2,22618	0,000956	2,22424	0,000956	1,59778
0,000958	2,23036	0,000958	2,22344	0,000958	1,59859
0,00096	2,22891	0,00096	2,22473	0,00096	1,59875
0,000962	2,2273	0,000962	2,22457	0,000962	1,59972
0,000964	2,22698	0,000964	2,22682	0,000964	1,60004
0,000966	2,22779	0,000966	2,22376	0,000966	1,60084
0,000968	2,22746	0,000968	2,22553	0,000968	1,60181
0,00097	2,22698	0,00097	2,22602	0,00097	1,60165
0,000972	2,2265	0,000972	2,22521	0,000972	1,60245
0,000974	2,22408	0,000974	2,22328	0,000974	1,60326
0,000976	2,22328	0,000976	2,22263	0,000976	1,60358
0,000978	2,22634	0,000978	2,22312	0,000978	1,60439
0,00098	2,22392	0,00098	2,2199	0,00098	1,60487
0,000982	2,22859	0,000982	2,22215	0,000982	1,60519
0,000984	2,22602	0,000984	2,22312	0,000984	1,60632
0,000986	2,22408	0,000986	2,22424	0,000986	1,60632
0,000988	2,22779	0,000988	2,22698	0,000988	1,60744
0,00099	2,22553	0,00099	2,22505	0,00099	1,60712
0,000992	2,22376	0,000992	2,22473	0,000992	1,60777
0,000994	2,22698	0,000994	2,22569	0,000994	1,60809
0,000996	2,22634	0,000996	2,22408	0,000996	1,60922
0,000998	2,22537	0,000998	2,22553	0,000998	1,60793
0,001	-2,56662	0,001	-0,944877	0,001	1,4458
0,001002	-2,75097	0,001002	-2,02534	0,001002	1,33584
0,001004	-2,73293	0,001004	-2,44764	0,001004	1,25534
0,001006	-2,72086	0,001006	-2,61154	0,001006	1,17983
0,001008	-2,71329	0,001008	-2,66789	0,001008	1,11366
0,00101	-2,70331	0,00101	-2,68866	0,00101	1,05376
0,001012	-2,69317	0,001012	-2,69236	0,001012	0,994355
0,001014	-2,68254	0,001014	-2,68641	0,001014	0,93559
0,001016	-2,67594	0,001016	-2,68238	0,001016	0,877308
0,001018	-2,66725	0,001018	-2,67546	0,001018	0,820797
0,00102	-2,65871	0,00102	-2,6658	0,00102	0,771209
0,001022	-2,65034	0,001022	-2,66	0,001022	0,71663
0,001024	-2,64084	0,001024	-2,65147	0,001024	0,668974
0,001026	-2,63682	0,001026	-2,64294	0,001026	0,617937
0,001028	-2,62587	0,001028	-2,6344	0,001028	0,569799
0,00103	-2,61943	0,00103	-2,62845	0,00103	0,52166
0,001032	-2,60977	0,001032	-2,61895	0,001032	0,477063
0,001034	-2,6022	0,001034	-2,60929	0,001034	0,430534
0,001036	-2,5956	0,001036	-2,60124	0,001036	0,388996
0,001038	-2,58514	0,001038	-2,59222	0,001038	0,346332
0,00104	-2,58143	0,00104	-2,58578	0,00104	0,303828
0,001042	-2,56904	0,001042	-2,57644	0,001042	0,263739
0,001044	-2,5634	0,001044	-2,57	0,001044	0,225099
0,001046	-2,55406	0,001046	-2,56356	0,001046	0,186138
0,001048	-2,54666	0,001048	-2,55648	0,001048	0,147176
0,00105	-2,53957	0,00105	-2,54988	0,00105	0,107892
0,001052	-2,53619	0,001052	-2,54424	0,001052	0,0739214
0,001054	-2,52653	0,001054	-2,53507	0,001054	0,0368917
0,001056	-2,51816	0,001056	-2,52669	0,001056	0,00565794
0,001058	-2,51301	0,001058	-2,51848	0,001058	-0,0310498
0,00106	-2,50705	0,00106	-2,51446	0,00106	-0,0638935
0,001062	-2,50721	0,001062	-2,51092	0,001062	-0,0954492
0,001064	-2,49965	0,001064	-2,50335	0,001064	-0,127488
0,001066	-2,49385	0,001066	-2,49675	0,001066	-0,158078
0,001068	-2,48821	0,001068	-2,4924	0,001068	-0,188184
0,00107	-2,47952	0,00107	-2,48821	0,00107	-0,217969
0,001072	-2,48	0,001072	-2,48129	0,001072	-0,2455
0,001074	-2,47002	0,001074	-2,4763	0,001074	-0,27448
0,001076	-2,46471	0,001076	-2,47179	0,001076	-0,30201
0,001078	-2,46133	0,001078	-2,46793	0,001078	-0,330185
0,00108	-2,45424	0,00108	-2,46294	0,00108	-0,356911
0,001082	-2,45247	0,001082	-2,45618	0,001082	-0,3809
0,001084	-2,44555	0,001084	-2,4507	0,001084	-0,40666
0,001086	-2,44008	0,001086	-2,44893	0,001086	-0,432097
0,001088	-2,43653	0,001088	-2,44297	0,001088	-0,45673
0,00109	-2,43476	0,00109	-2,43734	0,00109	-0,480236
0,001092	-2,42687	0,001092	-2,43203	0,001092	-0,502776
0,001094	-2,42285	0,001094	-2,42913	0,001094	-0,525959
0,001096	-2,42156	0,001096	-2,42623	0,001096	-0,547533
0,001098	-2,4185	0,001098	-2,4222	0,001098	-0,568302
0,0011	-2,41222	0,0011	-2,41673	0,0011	-0,589393
0,001102	-2,40627	0,001102	-2,41351	0,001102	-0,610645
0,001104	-2,40691	0,001104	-2,41222	0,001104	-0,633023
0,001106	-2,39805	0,001106	-2,40643	0,001106	-0,651216
0,001108	-2,3995	0,001108	-2,40433	0,001108	-0,671824
0,00111	-2,38952	0,00111	-2,39902	0,00111	-0,689856
0,001112	-2,38856	0,001112	-2,39516	0,001112	-0,710303
0,001114	-2,38421	0,001114	-2,38823	0,001114	-0,727047
0,001116	-2,38566	0,001116	-2,3855	0,001116	-0,74379
0,001118	-2,38083	0,001118	-2,38453	0,001118	-0,762144
0,00112	-2,376	0,00112	-2,38244	0,00112	-0,779532
0,001122	-2,37616	0,001122	-2,37632	0,001122	-0,797081
0,001124	-2,36891	0,001124	-2,37342	0,001124	-0,812054
0,001126	-2,36682	0,001126	-2,36972	0,001126	-0,828637
0,001128	-2,36441	0,001128	-2,36634	0,001128	-0,846346
0,00113	-2,36054	0,00113	-2,36441	0,00113	-0,860353
0,001132	-2,35861	0,001132	-2,36328	0,001132	-0,875326
0,001134	-2,35603	0,001134	-2,36183	0,001134	-0,890299
0,001136	-2,35201	0,001136	-2,35732	0,001136	-0,904306
0,001138	-2,34798	0,001138	-2,35249	0,001138	-0,917025
0,00114	-2,34734	0,00114	-2,34992	0,00114	-0,932159
0,001142	-2,34557	0,001142	-2,34766	0,001142	-0,945843
0,001144	-2,34154	0,001144	-2,34847	0,001144	-0,959689
0,001146	-2,33848	0,001146	-2,34283	0,001146	-0,973535
0,001148	-2,33591	0,001148	-2,33945	0,001148	-0,985771
0,00115	-2,33446	0,00115	-2,34042	0,00115	-0,998168
0,001152	-2,3343	0,001152	-2,33752	0,001152	-1,01089
0,001154	-2,33172	0,001154	-2,33623	0,001154	-1,02264
0,001156	-2,33237	0,001156	-2,33333	0,001156	-1,03391
0,001158	-2,32754	0,001158	-2,33011	0,001158	-1,04502
0,00116	-2,32303	0,00116	-2,32448	0,00116	-1,05661
0,001162	-2,32222	0,001162	-2,32206	0,001162	-1,0682
0,001164	-2,31804	0,001164	-2,31965	0,001164	-1,07867
0,001166	-2,31868	0,001166	-2,31836	0,001166	-1,08897
0,001168	-2,3182	0,001168	-2,32238	0,001168	-1,10056
0,00117	-2,31079	0,00117	-2,31949	0,00117	-1,11022
0,001172	-2,3116	0,001172	-2,31723	0,001172	-1,12149
0,001174	-2,30532	0,001174	-2,31562	0,001174	-1,1297
0,001176	-2,30484	0,001176	-2,3116	0,001176	-1,13888
0,001178	-2,30693	0,001178	-2,3087	0,001178	-1,14902
0,00118	-2,30355	0,00118	-2,30789	0,00118	-1,15965
0,001182	-2,30178	0,001182	-2,30757	0,001182	-1,16706
0,001184	-2,30258	0,001184	-2,30451	0,001184	-1,17655
0,001186	-2,30065	0,001186	-2,30339	0,001186	-1,18477
0,001188	-2,30065	0,001188	-2,30145	0,001188	-1,19362
0,00119	-2,29582	0,00119	-2,30017	0,00119	-1,20248
0,001192	-2,29405	0,001192	-2,2992	0,001192	-1,20972
0,001194	-2,29646	0,001194	-2,29662	0,001194	-1,21857
0,001196	-2,29035	0,001196	-2,29179	0,001196	-1,2255
0,001198	-2,28986	0,001198	-2,29276	0,001198	-1,23371
0,0012	-2,28777	0,0012	-2,29212	0,0012	-1,24079
0,001202	-2,29083	0,001202	-2,28793	0,001202	-1,24884
0,001204	-2,2897	0,001204	-2,28713	0,001204	-1,2556
0,001206	-2,28632	0,001206	-2,28874	0,001206	-1,26317
0,001208	-2,28117	0,001208	-2,28391	0,001208	-1,26993
0,00121	-2,28197	0,00121	-2,28391	0,00121	-1,27734
0,001212	-2,28197	0,001212	-2,28294	0,001212	-1,2833
0,001214	-2,28085	0,001214	-2,28278	0,001214	-1,29022
0,001216	-2,28535	0,001216	-2,28246	0,001216	-1,29682
0,001218	-2,27698	0,001218	-2,27988	0,001218	-1,30374
0,00122	-2,27859	0,00122	-2,27859	0,00122	-1,3089
0,001222	-2,27505	0,001222	-2,2773	0,001222	-1,31534
0,001224	-2,27296	0,001224	-2,2765	0,001224	-1,32081
0,001226	-2,27312	0,001226	-2,27408	0,001226	-1,32693
0,001228	-2,27376	0,001228	-2,27247	0,001228	-1,33272
0,00123	-2,27038	0,00123	-2,27312	0,00123	-1,33787
0,001232	-2,27167	0,001232	-2,27264	0,001232	-1,34319
0,001234	-2,26797	0,001234	-2,2699	0,001234	-1,34931
0,001236	-2,27231	0,001236	-2,27167	0,001236	-1,35397
0,001238	-2,26491	0,001238	-2,27054	0,001238	-1,36041
0,00124	-2,26507	0,00124	-2,27038	0,00124	-1,36492
0,001242	-2,26684	0,001242	-2,26861	0,001242	-1,36959
0,001244	-2,26491	0,001244	-2,26845	0,001244	-1,37523
0,001246	-2,26249	0,001246	-2,26748	0,001246	-1,37877
0,001248	-2,26684	0,001248	-2,26781	0,001248	-1,38424
0,00125	-2,26265	0,00125	-2,26442	0,00125	-1,38939
0,001252	-2,26056	0,001252	-2,26249	0,001252	-1,39326
0,001254	-2,25976	0,001254	-2,26249	0,001254	-1,39728
0,001256	-2,26137	0,001256	-2,26072	0,001256	-1,40195
0,001258	-2,25847	0,001258	-2,25959	0,001258	-1,4063
0,00126	-2,25927	0,00126	-2,25927	0,00126	-1,41032
0,001262	-2,25831	0,001262	-2,25798	0,001262	-1,41515
0,001264	-2,25605	0,001264	-2,25621	0,001264	-1,41886
0,001266	-2,25782	0,001266	-2,25541	0,001266	-1,42272
0,001268	-2,25364	0,001268	-2,25847	0,001268	-1,42707
0,00127	-2,25315	0,00127	-2,25831	0,00127	-1,42997
0,001272	-2,25219	0,001272	-2,25493	0,001272	-1,43335
0,001274	-2,25106	0,001274	-2,25782	0,001274	-1,43818
0,001276	-2,25154	0,001276	-2,25557	0,001276	-1,4414
0,001278	-2,2501	0,001278	-2,25573	0,001278	-1,44542
0,00128	-2,25058	0,00128	-2,25428	0,00128	-1,44929
0,001282	-2,24784	0,001282	-2,25171	0,001282	-1,45235
0,001284	-2,248	0,001284	-2,24881	0,001284	-1,45508
0,001286	-2,25058	0,001286	-2,25187	0,001286	-1,45814
0,001288	-2,24623	0,001288	-2,25348	0,001288	-1,46168
0,00129	-2,24752	0,00129	-2,25026	0,00129	-1,4649
0,001292	-2,24623	0,001292	-2,25058	0,001292	-1,4678
0,001294	-2,24704	0,001294	-2,25138	0,001294	-1,47183
0,001296	-2,24414	0,001296	-2,24993	0,001296	-1,47408
0,001298	-2,24462	0,001298	-2,24704	0,001298	-1,47698
0,0013	-2,24076	0,0013	-2,24575	0,0013	-1,47988
0,001302	-2,24446	0,001302	-2,24688	0,001302	-1,48245
0,001304	-2,24349	0,001304	-2,24752	0,001304	-1,48567
0,001306	-2,24188	0,001306	-2,2443	0,001306	-1,48793
0,001308	-2,2414	0,001308	-2,24881	0,001308	-1,49066
0,00131	-2,24221	0,00131	-2,24575	0,00131	-1,4934
0,001312	-2,2406	0,001312	-2,24527	0,001312	-1,49598
0,001314	-2,23899	0,001314	-2,24269	0,001314	-1,49839
0,001316	-2,23883	0,001316	-2,24237	0,001316	-1,50081
0,001318	-2,24575	0,001318	-2,24398	0,001318	-1,5029
0,00132	-2,24172	0,00132	-2,24655	0,00132	-1,50564
0,001322	-2,23818	0,001322	-2,23963	0,001322	-1,50789
0,001324	-2,24156	0,001324	-2,24011	0,001324	-1,50998
0,001326	-2,23802	0,001326	-2,23931	0,001326	-1,5124
0,001328	-2,23577	0,001328	-2,23738	0,001328	-1,51433
0,00133	-2,23899	0,00133	-2,23158	0,00133	-1,5161
0,001332	-2,23625	0,001332	-2,23673	0,001332	-1,51852
0,001334	-2,23818	0,001334	-2,23979	0,001334	-1,52093
0,001336	-2,23979	0,001336	-2,2385	0,001336	-1,52238
0,001338	-2,23625	0,001338	-2,23738	0,001338	-1,52544
0,00134	-2,23899	0,00134	-2,23818	0,00134	-1,52657
0,001342	-2,23577	0,001342	-2,23738	0,001342	-1,52818
0,001344	-2,23464	0,001344	-2,23786	0,001344	-1,53027
0,001346	-2,23786	0,001346	-2,23834	0,001346	-1,53252
0,001348	-2,23448	0,001348	-2,23673	0,001348	-1,53429
0,00135	-2,23448	0,00135	-2,23641	0,00135	-1,53574
0,001352	-2,23287	0,001352	-2,23641	0,001352	-1,53751
0,001354	-2,23432	0,001354	-2,23496	0,001354	-1,53993
0,001356	-2,23641	0,001356	-2,23271	0,001356	-1,54089
0,001358	-2,2348	0,001358	-2,23754	0,001358	-1,54283
0,00136	-2,23754	0,00136	-2,23561	0,00136	-1,54428
0,001362	-2,23528	0,001362	-2,23673	0,001362	-1,54621
0,001364	-2,22997	0,001364	-2,23689	0,001364	-1,54766
0,001366	-2,23174	0,001366	-2,23689	0,001366	-1,54943
0,001368	-2,23061	0,001368	-2,23464	0,001368	-1,55088
0,00137	-2,23142	0,00137	-2,23287	0,00137	-1,55297
0,001372	-2,23142	0,001372	-2,23351	0,001372	-1,55361
0,001374	-2,2319	0,001374	-2,23432	0,001374	-1,55474
0,001376	-2,23126	0,001376	-2,23528	0,001376	-1,55699
0,001378	-2,22933	0,001378	-2,23142	0,001378	-1,55844
0,00138	-2,23126	0,00138	-2,22997	0,00138	-1,55893
0,001382	-2,23158	0,001382	-2,23335	0,001382	-1,56118
0,001384	-2,23029	0,001384	-2,23319	0,001384	-1,56231
0,001386	-2,23029	0,001386	-2,23029	0,001386	-1,56279
0,001388	-2,22917	0,001388	-2,22997	0,001388	-1,56392
0,00139	-2,229	0,00139	-2,23029	0,00139	-1,56521
0,001392	-2,22933	0,001392	-2,22868	0,001392	-1,56633
0,001394	-2,22868	0,001394	-2,22675	0,001394	-1,56826
0,001396	-2,22401	0,001396	-2,22965	0,001396	-1,56891
0,001398	-2,22788	0,001398	-2,22981	0,001398	-1,57004
0,0014	-2,22804	0,0014	-2,22756	0,0014	-1,57116
0,001402	-2,22498	0,001402	-2,22562	0,001402	-1,57245
0,001404	-2,22981	0,001404	-2,22852	0,001404	-1,57358
0,001406	-2,22627	0,001406	-2,22756	0,001406	-1,57438
0,001408	-2,2253	0,001408	-2,22756	0,001408	-1,57519
0,00141	-2,22723	0,00141	-2,22627	0,00141	-1,57599
0,001412	-2,22578	0,001412	-2,22595	0,001412	-1,57744
0,001414	-2,23029	0,001414	-2,22707	0,001414	-1,57889
0,001416	-2,22627	0,001416	-2,22723	0,001416	-1,5797
0,001418	-2,22691	0,001418	-2,22707	0,001418	-1,58034
0,00142	-2,229	0,00142	-2,22756	0,00142	-1,58147
0,001422	-2,22514	0,001422	-2,23158	0,001422	-1,58259
0,001424	-2,22836	0,001424	-2,229	0,001424	-1,58292
0,001426	-2,22417	0,001426	-2,22949	0,001426	-1,58469
0,001428	-2,22401	0,001428	-2,22739	0,001428	-1,58501
0,00143	-2,22611	0,00143	-2,22643	0,00143	-1,58597
0,001432	-2,22289	0,001432	-2,22723	0,001432	-1,58646
0,001434	-2,22482	0,001434	-2,22595	0,001434	-1,5871
0,001436	-2,22466	0,001436	-2,2245	0,001436	-1,58823
0,001438	-2,22514	0,001438	-2,22595	0,001438	-1,58919
0,00144	-2,22578	0,00144	-2,22546	0,00144	-1,58952
0,001442	-2,22385	0,001442	-2,22434	0,001442	-1,59048
0,001444	-2,22079	0,001444	-2,22659	0,001444	-1,59129
0,001446	-2,22256	0,001446	-2,22836	0,001446	-1,59193
0,001448	-2,22627	0,001448	-2,22627	0,001448	-1,59274
0,00145	-2,22546	0,00145	-2,22723	0,00145	-1,59354
0,001452	-2,22417	0,001452	-2,22756	0,001452	-1,59418
0,001454	-2,22514	0,001454	-2,22723	0,001454	-1,59483
0,001456	-2,22192	0,001456	-2,2245	0,001456	-1,59579
0,001458	-2,22192	0,001458	-2,22595	0,001458	-1,59628
0,00146	-2,22385	0,00146	-2,22595	0,00146	-1,59676
0,001462	-2,22063	0,001462	-2,22723	0,001462	-1,59757
0,001464	-2,21902	0,001464	-2,22643	0,001464	-1,59821
0,001466	-2,22289	0,001466	-2,22305	0,001466	-1,59837
0,001468	-2,22482	0,001468	-2,22289	0,001468	-1,59869
0,00147	-2,22273	0,00147	-2,22401	0,00147	-1,5995
0,001472	-2,21951	0,001472	-2,22353	0,001472	-1,59998
0,001474	-2,21999	0,001474	-2,22047	0,001474	-1,60127
0,001476	-2,22128	0,001476	-2,22305	0,001476	-1,60159
0,001478	-2,22595	0,001478	-2,22578	0,001478	-1,60159
0,00148	-2,22192	0,00148	-2,22273	0,00148	-1,60191
0,001482	-2,22112	0,001482	-2,22144	0,001482	-1,60368
0,001484	-2,22031	0,001484	-2,22385	0,001484	-1,60304
0,001486	-2,22273	0,001486	-2,22498	0,001486	-1,60336
0,001488	-2,22256	0,001488	-2,22417	0,001488	-1,60497
0,00149	-2,22305	0,00149	-2,22321	0,00149	-1,60465
0,001492	-2,22256	0,001492	-2,22192	0,001492	-1,60481
0,001494	-2,22289	0,001494	-2,22192	0,001494	-1,60529
0,001496	-2,22063	0,001496	-2,22256	0,001496	-1,6061
0,001498	-2,20502	0,001498	-2,20679	0,001498	-1,54894
0,0015	2,76119	0,0015	0,979543	0,0015	-1,4261
0,001502	2,74654	0,001502	2,04376	0,001502	-1,31469
0,001504	2,73656	0,001504	2,45786	0,001504	-1,23001
0,001506	2,72448	0,001506	2,61677	0,001506	-1,16271
0,001508	2,72175	0,001508	2,67522	0,001508	-1,09557
0,00151	2,70709	0,00151	2,69164	0,00151	-1,03568
0,001512	2,70033	0,001512	2,69325	0,001512	-0,973374
0,001514	2,68536	0,001514	2,68745	0,001514	-0,91622
0,001516	2,67988	0,001516	2,67988	0,001516	-0,860997
0,001518	2,66652	0,001518	2,66942	0,001518	-0,806258
0,00152	2,65767	0,00152	2,66201	0,00152	-0,75184
0,001522	2,65139	0,001522	2,6538	0,001522	-0,701126
0,001524	2,6414	0,001524	2,64382	0,001524	-0,652021
0,001526	2,63174	0,001526	2,63577	0,001526	-0,600985
0,001528	2,62466	0,001528	2,62885	0,001528	-0,553007
0,00153	2,61822	0,00153	2,62176	0,00153	-0,50825
0,001532	2,60695	0,001532	2,61275	0,001532	-0,462204
0,001534	2,6026	0,001534	2,60131	0,001534	-0,41648
0,001536	2,59343	0,001536	2,59423	0,001536	-0,37285
0,001538	2,58328	0,001538	2,58666	0,001538	-0,329702
0,00154	2,57491	0,00154	2,58006	0,00154	-0,29058
0,001542	2,56589	0,001542	2,57072	0,001542	-0,249847
0,001544	2,5638	0,001544	2,56412	0,001544	-0,207504
0,001546	2,55108	0,001546	2,55575	0,001546	-0,170797
0,001548	2,54851	0,001548	2,55092	0,001548	-0,134733
0,00155	2,54174	0,00155	2,54255	0,00155	-0,0967372
0,001552	2,53579	0,001552	2,5374	0,001552	-0,0624445
0,001554	2,53079	0,001554	2,53257	0,001554	-0,0278298
0,001556	2,52226	0,001556	2,52596	0,001556	0,00742893
0,001558	2,51791	0,001558	2,51759	0,001558	0,0412387
0,00156	2,50906	0,00156	2,51131	0,00156	0,0737604
0,001562	2,50632	0,001562	2,50681	0,001562	0,10596
0,001564	2,49843	0,001564	2,50214	0,001564	0,138321
0,001566	2,49231	0,001566	2,49586	0,001566	0,167784
0,001568	2,48909	0,001568	2,49006	0,001568	0,199179
0,00157	2,48265	0,00157	2,48571	0,00157	0,227514
0,001572	2,47782	0,001572	2,47815	0,001572	0,256816
0,001574	2,47267	0,001574	2,47364	0,001574	0,28483
0,001576	2,46704	0,001576	2,46897	0,001576	0,311395
0,001578	2,46172	0,001578	2,46382	0,001578	0,33957
0,00158	2,4577	0,00158	2,45931	0,00158	0,36372
0,001582	2,45094	0,001582	2,45287	0,001582	0,389479
0,001584	2,44514	0,001584	2,44917	0,001584	0,415239
0,001586	2,44208	0,001586	2,44321	0,001586	0,441482
0,001588	2,43806	0,001588	2,43999	0,001588	0,463861
0,00159	2,43242	0,00159	2,43451	0,00159	0,488655
0,001592	2,42888	0,001592	2,42888	0,001592	0,511678
0,001594	2,42453	0,001594	2,42824	0,001594	0,533574
0,001596	2,4189	0,001596	2,42324	0,001596	0,554826
0,001598	2,41584	0,001598	2,41648	0,001598	0,577687
0,0016	2,41632	0,0016	2,41358	0,0016	0,598939
0,001602	2,41036	0,001602	2,40924	0,001602	0,619225
0,001604	2,4073	0,001604	2,40763	0,001604	0,638867
0,001606	2,40344	0,001606	2,4028	0,001606	0,658187
0,001608	2,3962	0,001608	2,39748	0,001608	0,677024
0,00161	2,39555	0,00161	2,39539	0,00161	0,697149
0,001612	2,39265	0,001612	2,39088	0,001612	0,715986
0,001614	2,38637	0,001614	2,38782	0,001614	0,734501
0,001616	2,38396	0,001616	2,38557	0,001616	0,751728
0,001618	2,3838	0,001618	2,38364	0,001618	0,76976
0,00162	2,37929	0,00162	2,37849	0,00162	0,786826
0,001622	2,37671	0,001622	2,37559	0,001622	0,803087
0,001624	2,37575	0,001624	2,37462	0,001624	0,819187
0,001626	2,36963	0,001626	2,37156	0,001626	0,835287
0,001628	2,36802	0,001628	2,37108	0,001628	0,85187
0,00163	2,36206	0,00163	2,36464	0,00163	0,866682
0,001632	2,35965	0,001632	2,36206	0,001632	0,881333
0,001634	2,35772	0,001634	2,36126	0,001634	0,896789
0,001636	2,35417	0,001636	2,35546	0,001636	0,910796
0,001638	2,35224	0,001638	2,35128	0,001638	0,924964
0,00164	2,34999	0,00164	2,34983	0,00164	0,938488
0,001642	2,34983	0,001642	2,34773	0,001642	0,952334
0,001644	2,34484	0,001644	2,345	0,001644	0,964731
0,001646	2,34113	0,001646	2,34162	0,001646	0,979221
0,001648	2,34258	0,001648	2,34451	0,001648	0,99033
0,00165	2,33872	0,00165	2,33952	0,00165	1,00385
0,001652	2,33534	0,001652	2,33534	0,001652	1,01593
0,001654	2,33453	0,001654	2,33485	0,001654	1,02865
0,001656	2,33196	0,001656	2,33163	0,001656	1,03943
0,001658	2,3297	0,001658	2,32986	0,001658	1,05135
0,00166	2,32986	0,00166	2,32696	0,00166	1,06262
0,001662	2,32326	0,001662	2,32342	0,001662	1,07405
0,001664	2,32278	0,001664	2,32294	0,001664	1,08468
0,001666	2,32004	0,001666	2,32165	0,001666	1,09482
0,001668	2,32085	0,001668	2,31843	0,001668	1,10512
0,00167	2,31505	0,00167	2,31521	0,00167	1,11527
0,001672	2,31424	0,001672	2,31312	0,001672	1,12493
0,001674	2,31408	0,001674	2,3128	0,001674	1,13571
0,001676	2,31102	0,001676	2,30925	0,001676	1,14473
0,001678	2,30893	0,001678	2,30797	0,001678	1,15455
0,00168	2,30748	0,00168	2,30748	0,00168	1,16276
0,001682	2,30636	0,001682	2,30636	0,001682	1,17226
0,001684	2,30652	0,001684	2,30426	0,001684	1,1816
0,001686	2,30378	0,001686	2,3012	0,001686	1,18997
0,001688	2,30442	0,001688	2,30507	0,001688	1,19738
0,00169	2,30185	0,00169	2,30169	0,00169	1,20752
0,001692	2,29847	0,001692	2,29847	0,001692	1,21476
0,001694	2,29702	0,001694	2,29879	0,001694	1,22394
0,001696	2,30024	0,001696	2,29476	0,001696	1,23006
0,001698	2,29154	0,001698	2,29412	0,001698	1,23843
0,0017	2,29154	0,0017	2,29428	0,0017	1,24568
0,001702	2,29283	0,001702	2,2917	0,001702	1,25292
0,001704	2,29364	0,001704	2,28945	0,001704	1,26017
0,001706	2,28848	0,001706	2,28704	0,001706	1,26709
0,001708	2,2872	0,001708	2,28607	0,001708	1,27385
0,00171	2,28623	0,00171	2,2851	0,00171	1,2811
0,001712	2,28575	0,001712	2,28285	0,001712	1,28689
0,001714	2,28398	0,001714	2,28269	0,001714	1,29462
0,001716	2,28301	0,001716	2,28076	0,001716	1,30074
0,001718	2,28156	0,001718	2,2785	0,001718	1,30718
0,00172	2,28092	0,00172	2,27625	0,00172	1,31201
