Time - V_S	Amplitude - V_S	Time - V_R	Amplitude - V_R	Time - V_C	Amplitude - V_C
0,000792	-2,21951	0,000792	-1,63653	0,000792	-0,0611565
0,000794	-2,21983	0,000794	-1,63604	0,000794	-0,0619615
0,000796	-2,21806	0,000796	-1,63621	0,000796	-0,0619615
0,000798	-2,21773	0,000798	-1,63653	0,000798	-0,0605125
0,0008	-2,21709	0,0008	-1,63604	0,0008	-0,0601905
0,000802	-2,21806	0,000802	-1,63637	0,000802	-0,0613175
0,000804	-2,21629	0,000804	-1,63653	0,000804	-0,0605125
0,000806	-2,21773	0,000806	-1,63637	0,000806	-0,0634105
0,000808	-2,21677	0,000808	-1,63701	0,000808	-0,0613175
0,00081	-2,21934	0,00081	-1,63685	0,00081	-0,0609955
0,000812	-2,21951	0,000812	-1,63669	0,000812	-0,0598685
0,000814	-2,21548	0,000814	-1,63685	0,000814	-0,0603515
0,000816	-2,21951	0,000816	-1,63653	0,000816	-0,0621225
0,000818	-2,21773	0,000818	-1,63637	0,000818	-0,0624445
0,00082	-2,2179	0,00082	-1,63653	0,00082	-0,0627665
0,000822	-2,21918	0,000822	-1,63685	0,000822	-0,0613175
0,000824	-2,21822	0,000824	-1,63637	0,000824	-0,0635715
0,000826	-2,21951	0,000826	-1,63685	0,000826	-0,0613175
0,000828	-2,21645	0,000828	-1,63685	0,000828	-0,0613175
0,00083	-2,2187	0,00083	-1,63637	0,00083	-0,0613175
0,000832	-2,2187	0,000832	-1,63653	0,000832	-0,0605125
0,000834	-2,21612	0,000834	-1,63669	0,000834	-0,0609955
0,000836	-2,2179	0,000836	-1,63701	0,000836	-0,0618005
0,000838	-2,21757	0,000838	-1,63669	0,000838	-0,0619615
0,00084	-2,21822	0,00084	-1,63637	0,00084	-0,0658255
0,000842	-2,21709	0,000842	-1,63653	0,000842	-0,0598685
0,000844	-2,21951	0,000844	-1,63717	0,000844	-0,0638935
0,000846	-2,21677	0,000846	-1,63637	0,000846	-0,0626055
0,000848	-2,21612	0,000848	-1,63717	0,000848	-0,0627665
0,00085	-2,21548	0,00085	-1,63733	0,00085	-0,0643765
0,000852	-2,21934	0,000852	-1,63669	0,000852	-0,0618005
0,000854	-2,21741	0,000854	-1,63717	0,000854	-0,0627665
0,000856	-2,22112	0,000856	-1,63685	0,000856	-0,0616395
0,000858	-2,21419	0,000858	-1,63669	0,000858	-0,0587415
0,00086	-2,21693	0,00086	-1,63701	0,00086	-0,0593855
0,000862	-2,21918	0,000862	-1,63669	0,000862	-0,0611565
0,000864	-2,21741	0,000864	-1,63669	0,000864	-0,0651815
0,000866	-2,21693	0,000866	-1,63685	0,000866	-0,0630885
0,000868	-2,21902	0,000868	-1,63669	0,000868	-0,0630885
0,00087	-2,21854	0,00087	-1,63669	0,00087	-0,0600295
0,000872	-2,21661	0,000872	-1,63685	0,000872	-0,0624445
0,000874	-2,21999	0,000874	-1,63653	0,000874	-0,0595465
0,000876	-2,21693	0,000876	-1,63685	0,000876	-0,0626055
0,000878	-2,21629	0,000878	-1,63685	0,000878	-0,0622835
0,00088	-2,21548	0,00088	-1,63669	0,00088	-0,0609955
0,000882	-2,21709	0,000882	-1,63733	0,000882	-0,0611565
0,000884	-2,21886	0,000884	-1,63653	0,000884	-0,0627665
0,000886	-2,21918	0,000886	-1,63765	0,000886	-0,0600295
0,000888	-2,2187	0,000888	-1,63685	0,000888	-0,0616395
0,00089	-2,22112	0,00089	-1,63717	0,00089	-0,0614785
0,000892	-2,21951	0,000892	-1,63717	0,000892	-0,0613175
0,000894	-2,21773	0,000894	-1,63733	0,000894	-0,0587415
0,000896	-2,21741	0,000896	-1,63653	0,000896	-0,0629275
0,000898	-2,21806	0,000898	-1,63717	0,000898	-0,0593855
0,0009	-2,21822	0,0009	-1,63733	0,0009	-0,0645375
0,000902	-2,21693	0,000902	-1,63685	0,000902	-0,0626055
0,000904	-2,22095	0,000904	-1,63733	0,000904	-0,0606735
0,000906	-2,21757	0,000906	-1,63717	0,000906	-0,0616395
0,000908	-2,21757	0,000908	-1,63685	0,000908	-0,0627665
0,00091	-2,21693	0,00091	-1,63733	0,00091	-0,0627665
0,000912	-2,21757	0,000912	-1,63701	0,000912	-0,0618005
0,000914	-2,2179	0,000914	-1,63765	0,000914	-0,0626055
0,000916	-2,21564	0,000916	-1,63765	0,000916	-0,0619615
0,000918	-2,21773	0,000918	-1,63733	0,000918	-0,0627665
0,00092	-2,21773	0,00092	-1,63733	0,00092	-0,0648595
0,000922	-2,21967	0,000922	-1,63749	0,000922	-0,0619615
0,000924	-2,21773	0,000924	-1,63685	0,000924	-0,0608345
0,000926	-2,21645	0,000926	-1,63749	0,000926	-0,0580976
0,000928	-2,21709	0,000928	-1,63685	0,000928	-0,0614785
0,00093	-2,21725	0,00093	-1,63717	0,00093	-0,0637325
0,000932	-2,2187	0,000932	-1,63749	0,000932	-0,0616395
0,000934	-2,2187	0,000934	-1,63717	0,000934	-0,0627665
0,000936	-2,21596	0,000936	-1,63765	0,000936	-0,0609955
0,000938	-2,21693	0,000938	-1,63733	0,000938	-0,0638935
0,00094	-2,21934	0,00094	-1,63733	0,00094	-0,0601905
0,000942	-2,21645	0,000942	-1,63733	0,000942	-0,0646985
0,000944	-2,21725	0,000944	-1,63717	0,000944	-0,0638935
0,000946	-2,21435	0,000946	-1,63717	0,000946	-0,0606735
0,000948	-2,21709	0,000948	-1,63749	0,000948	-0,0622835
0,00095	-2,21645	0,00095	-1,63749	0,00095	-0,0597075
0,000952	-2,21709	0,000952	-1,63749	0,000952	-0,0611565
0,000954	-2,21548	0,000954	-1,63749	0,000954	-0,0621225
0,000956	-2,21677	0,000956	-1,63717	0,000956	-0,0603515
0,000958	-2,21934	0,000958	-1,63782	0,000958	-0,0621225
0,00096	-2,21612	0,00096	-1,63749	0,00096	-0,0608345
0,000962	-2,21934	0,000962	-1,63733	0,000962	-0,0674355
0,000964	-2,21773	0,000964	-1,63749	0,000964	-0,0627665
0,000966	-2,21451	0,000966	-1,63717	0,000966	-0,0606735
0,000968	-2,21773	0,000968	-1,63701	0,000968	-0,0609955
0,00097	-2,21516	0,00097	-1,63798	0,00097	-0,0608345
0,000972	-2,21806	0,000972	-1,63749	0,000972	-0,0613175
0,000974	-2,21951	0,000974	-1,63733	0,000974	-0,0616395
0,000976	-2,21773	0,000976	-1,63765	0,000976	-0,0637325
0,000978	-2,22095	0,000978	-1,63749	0,000978	-0,0643765
0,00098	-2,2224	0,00098	-1,63749	0,00098	-0,0609955
0,000982	-2,21757	0,000982	-1,63782	0,000982	-0,0632495
0,000984	-2,21532	0,000984	-1,63733	0,000984	-0,0608345
0,000986	-2,21629	0,000986	-1,63733	0,000986	-0,0627665
0,000988	-2,21693	0,000988	-1,63765	0,000988	-0,0603515
0,00099	-2,21934	0,00099	-1,63782	0,00099	-0,0616395
0,000992	-2,21645	0,000992	-1,63749	0,000992	-0,0632495
0,000994	-2,21773	0,000994	-1,63749	0,000994	-0,0609955
0,000996	-2,21934	0,000996	-1,63765	0,000996	-0,0622835
0,000998	-2,21822	0,000998	-1,63749	0,000998	-0,0609955
0,001	-2,21838	0,001	-1,63749	0,001	-0,0626055
0,001002	-2,2187	0,001002	-1,63733	0,001002	-0,0605125
0,001004	-2,21838	0,001004	-1,63733	0,001004	-0,0627665
0,001006	-2,21934	0,001006	-1,63749	0,001006	-0,0626055
0,001008	-2,21645	0,001008	-1,63765	0,001008	-0,0616395
0,00101	-2,2179	0,00101	-1,63749	0,00101	-0,0600295
0,001012	-2,22144	0,001012	-1,63765	0,001012	-0,0608345
0,001014	-2,21677	0,001014	-1,63765	0,001014	-0,0609955
0,001016	-2,21773	0,001016	-1,63782	0,001016	-0,0622835
0,001018	-2,21709	0,001018	-1,63782	0,001018	-0,0637325
0,00102	-2,21741	0,00102	-1,63749	0,00102	-0,0626055
0,001022	-2,21822	0,001022	-1,63798	0,001022	-0,0622835
0,001024	-2,21757	0,001024	-1,63765	0,001024	-0,0589025
0,001026	-2,22047	0,001026	-1,63782	0,001026	-0,0603515
0,001028	-2,21983	0,001028	-1,63782	0,001028	-0,0598685
0,00103	-2,21822	0,00103	-1,63782	0,00103	-0,0613175
0,001032	-2,21564	0,001032	-1,63717	0,001032	-0,0638935
0,001034	-2,21725	0,001034	-1,63749	0,001034	-0,0622835
0,001036	-2,21661	0,001036	-1,63765	0,001036	-0,0606735
0,001038	-2,2187	0,001038	-1,63798	0,001038	-0,0622835
0,00104	-2,21934	0,00104	-1,63798	0,00104	-0,0614785
0,001042	-2,2187	0,001042	-1,63782	0,001042	-0,0616395
0,001044	-2,21822	0,001044	-1,63765	0,001044	-0,0614785
0,001046	-2,21709	0,001046	-1,63749	0,001046	-0,0621225
0,001048	-2,21451	0,001048	-1,63749	0,001048	-0,0589025
0,00105	-2,21612	0,00105	-1,63717	0,00105	-0,0608345
0,001052	-2,22079	0,001052	-1,63749	0,001052	-0,0609955
0,001054	-2,21741	0,001054	-1,63782	0,001054	-0,0613175
0,001056	-2,2179	0,001056	-1,63765	0,001056	-0,0597075
0,001058	-2,21741	0,001058	-1,63749	0,001058	-0,0621225
0,00106	-2,21516	0,00106	-1,63782	0,00106	-0,0601905
0,001062	-2,21693	0,001062	-1,63798	0,001062	-0,0613175
0,001064	-2,21934	0,001064	-1,63798	0,001064	-0,0609955
0,001066	-2,21612	0,001066	-1,63733	0,001066	-0,0606735
0,001068	-2,21741	0,001068	-1,63749	0,001068	-0,0590635
0,00107	-2,21757	0,00107	-1,63798	0,00107	-0,0622835
0,001072	-2,21693	0,001072	-1,63798	0,001072	-0,0627665
0,001074	-2,21822	0,001074	-1,63765	0,001074	-0,0593855
0,001076	-2,21854	0,001076	-1,63765	0,001076	-0,0629275
0,001078	-2,21951	0,001078	-1,63733	0,001078	-0,0630885
0,00108	-2,21629	0,00108	-1,63733	0,00108	-0,0643765
0,001082	-2,21838	0,001082	-1,63782	0,001082	-0,0621225
0,001084	-2,21886	0,001084	-1,63733	0,001084	-0,0627665
0,001086	-2,21757	0,001086	-1,63749	0,001086	-0,0637325
0,001088	-2,21741	0,001088	-1,6383	0,001088	-0,0605125
0,00109	-2,21902	0,00109	-1,63701	0,00109	-0,0614785
0,001092	-2,21806	0,001092	-1,63782	0,001092	-0,0626055
0,001094	-2,21645	0,001094	-1,63765	0,001094	-0,0600295
0,001096	-2,21677	0,001096	-1,63765	0,001096	-0,0601905
0,001098	-2,21951	0,001098	-1,63733	0,001098	-0,0624445
0,0011	-2,21693	0,0011	-1,63765	0,0011	-0,0608345
0,001102	-2,21661	0,001102	-1,63749	0,001102	-0,0614785
0,001104	-2,22015	0,001104	-1,63782	0,001104	-0,0603515
0,001106	-2,21951	0,001106	-1,63814	0,001106	-0,0577756
0,001108	-2,21773	0,001108	-1,63733	0,001108	-0,0622835
0,00111	-2,21902	0,00111	-1,63814	0,00111	-0,0603515
0,001112	-2,22063	0,001112	-1,63798	0,001112	-0,0666305
0,001114	-2,22273	0,001114	-1,63782	0,001114	-0,0598685
0,001116	-2,21951	0,001116	-1,63814	0,001116	-0,0618005
0,001118	-2,21886	0,001118	-1,63782	0,001118	-0,0605125
0,00112	-2,21596	0,00112	-1,63733	0,00112	-0,0635715
0,001122	-2,2179	0,001122	-1,63798	0,001122	-0,0638935
0,001124	-2,21886	0,001124	-1,63717	0,001124	-0,0603515
0,001126	-2,2158	0,001126	-1,63749	0,001126	-0,0616395
0,001128	-2,21709	0,001128	-1,63765	0,001128	-0,0630885
0,00113	-2,21886	0,00113	-1,63782	0,00113	-0,0619615
0,001132	-2,22031	0,001132	-1,63814	0,001132	-0,0646985
0,001134	-2,21757	0,001134	-1,63782	0,001134	-0,0632495
0,001136	-2,2179	0,001136	-1,63765	0,001136	-0,0600295
0,001138	-2,2179	0,001138	-1,63782	0,001138	-0,0618005
0,00114	-2,21725	0,00114	-1,63798	0,00114	-0,0595465
0,001142	-2,21838	0,001142	-1,63749	0,001142	-0,0632495
0,001144	-2,2224	0,001144	-1,63717	0,001144	-0,0613175
0,001146	-2,21709	0,001146	-1,63782	0,001146	-0,0621225
0,001148	-2,21773	0,001148	-1,63782	0,001148	-0,0618005
0,00115	-2,21693	0,00115	-1,63765	0,00115	-0,0658255
0,001152	-2,21886	0,001152	-1,63765	0,001152	-0,0616395
0,001154	-2,2179	0,001154	-1,63765	0,001154	-0,0608345
0,001156	-2,21773	0,001156	-1,63733	0,001156	-0,0621225
0,001158	-2,21806	0,001158	-1,63765	0,001158	-0,0621225
0,00116	-2,21773	0,00116	-1,63782	0,00116	-0,0613175
0,001162	-2,21838	0,001162	-1,63782	0,001162	-0,0638935
0,001164	-2,21967	0,001164	-1,63782	0,001164	-0,0606735
0,001166	-2,21661	0,001166	-1,63798	0,001166	-0,0626055
0,001168	-2,21773	0,001168	-1,63782	0,001168	-0,0616395
0,00117	-2,21854	0,00117	-1,63782	0,00117	-0,0614785
0,001172	-2,21757	0,001172	-1,63765	0,001172	-0,0635715
0,001174	-2,2187	0,001174	-1,63814	0,001174	-0,0627665
0,001176	-2,21934	0,001176	-1,63814	0,001176	-0,0632495
0,001178	-2,21838	0,001178	-1,63798	0,001178	-0,0608345
0,00118	-2,22192	0,00118	-1,63782	0,00118	-0,0629275
0,001182	-2,21773	0,001182	-1,6383	0,001182	-0,0618005
0,001184	-2,21886	0,001184	-1,63782	0,001184	-0,0614785
0,001186	-2,2187	0,001186	-1,63782	0,001186	-0,0611565
0,001188	-2,21757	0,001188	-1,63814	0,001188	-0,0627665
0,00119	-2,2187	0,00119	-1,63814	0,00119	-0,0624445
0,001192	-2,2158	0,001192	-1,63782	0,001192	-0,0619615
0,001194	-2,22015	0,001194	-1,63814	0,001194	-0,0614785
0,001196	-2,21934	0,001196	-1,63798	0,001196	-0,0619615
0,001198	-2,22079	0,001198	-1,6383	0,001198	-0,0627665
0,0012	-2,21725	0,0012	-1,63765	0,0012	-0,0593855
0,001202	-2,21741	0,001202	-1,63782	0,001202	-0,0626055
0,001204	-2,21773	0,001204	-1,6383	0,001204	-0,0629275
0,001206	-2,21886	0,001206	-1,63765	0,001206	-0,0603515
0,001208	-2,21918	0,001208	-1,63782	0,001208	-0,0609955
0,00121	-2,21629	0,00121	-1,63798	0,00121	-0,0616395
0,001212	-2,21677	0,001212	-1,63782	0,001212	-0,0598685
0,001214	-2,21757	0,001214	-1,63782	0,001214	-0,0635715
0,001216	-2,21918	0,001216	-1,63782	0,001216	-0,0627665
0,001218	-2,22128	0,001218	-1,63782	0,001218	-0,0595465
0,00122	-2,21838	0,00122	-1,63749	0,00122	-0,0622835
0,001222	-2,21838	0,001222	-1,63765	0,001222	-0,0614785
0,001224	-2,21999	0,001224	-1,63782	0,001224	-0,0624445
0,001226	-2,21886	0,001226	-1,63782	0,001226	-0,0621225
0,001228	-2,21532	0,001228	-1,63798	0,001228	-0,0619615
0,00123	-2,21902	0,00123	-1,63798	0,00123	-0,0622835
0,001232	-2,21709	0,001232	-1,63814	0,001232	-0,0626055
0,001234	-2,21983	0,001234	-1,63814	0,001234	-0,0609955
0,001236	-2,21999	0,001236	-1,63765	0,001236	-0,0624445
0,001238	-2,21806	0,001238	-1,6383	0,001238	-0,0627665
0,00124	-2,21983	0,00124	-1,63798	0,00124	-0,0637325
0,001242	-2,21806	0,001242	-1,6383	0,001242	-0,0642155
0,001244	-2,21709	0,001244	-1,63765	0,001244	-0,0627665
0,001246	-2,22079	0,001246	-1,6383	0,001246	-0,0624445
0,001248	-2,21806	0,001248	-1,63814	0,001248	-0,0611565
0,00125	-2,21983	0,00125	-1,63765	0,00125	-0,0605125
0,001252	-2,21902	0,001252	-1,63733	0,001252	-0,0621225
0,001254	-2,21741	0,001254	-1,63814	0,001254	-0,0622835
0,001256	-2,21902	0,001256	-1,63814	0,001256	-0,0592245
0,001258	-2,22031	0,001258	-1,63846	0,001258	-0,0611565
0,00126	-2,21999	0,00126	-1,6383	0,00126	-0,0627665
0,001262	-2,21902	0,001262	-1,63798	0,001262	-0,0611565
0,001264	-2,21741	0,001264	-1,6383	0,001264	-0,0614785
0,001266	-2,2179	0,001266	-1,63798	0,001266	-0,0613175
0,001268	-2,21757	0,001268	-1,63798	0,001268	-0,0609955
0,00127	-2,21757	0,00127	-1,6383	0,00127	-0,0609955
0,001272	-2,21709	0,001272	-1,63782	0,001272	-0,0622835
0,001274	-2,21741	0,001274	-1,63782	0,001274	-0,0616395
0,001276	-2,21757	0,001276	-1,63765	0,001276	-0,0627665
0,001278	-2,215	0,001278	-1,63846	0,001278	-0,0645375
0,00128	-2,21741	0,00128	-1,63782	0,00128	-0,0601905
0,001282	-2,21548	0,001282	-1,63798	0,001282	-0,0635715
0,001284	-2,21596	0,001284	-1,63749	0,001284	-0,0638935
0,001286	-2,21435	0,001286	-1,63782	0,001286	-0,0595465
0,001288	-2,21886	0,001288	-1,63765	0,001288	-0,0627665
0,00129	-2,21677	0,00129	-1,6383	0,00129	-0,0624445
0,001292	-2,2187	0,001292	-1,63749	0,001292	-0,0645375
0,001294	-2,21725	0,001294	-1,63749	0,001294	-0,0622835
0,001296	-2,21902	0,001296	-1,63798	0,001296	-0,0595465
0,001298	-2,21725	0,001298	-1,63749	0,001298	-0,0611565
0,0013	-2,21967	0,0013	-1,63782	0,0013	-0,0606735
0,001302	-2,21934	0,001302	-1,63782	0,001302	-0,0605125
0,001304	-2,21854	0,001304	-1,63765	0,001304	-0,0616395
0,001306	-2,21983	0,001306	-1,63782	0,001306	-0,0635715
0,001308	-2,21725	0,001308	-1,63765	0,001308	-0,0627665
0,00131	-2,21822	0,00131	-1,63814	0,00131	-0,0624445
0,001312	-2,21886	0,001312	-1,63798	0,001312	-0,0629275
0,001314	-2,21741	0,001314	-1,63782	0,001314	-0,0626055
0,001316	-2,21773	0,001316	-1,6383	0,001316	-0,0609955
0,001318	-2,21773	0,001318	-1,63798	0,001318	-0,0627665
0,00132	-2,21709	0,00132	-1,63749	0,00132	-0,0626055
0,001322	-2,21629	0,001322	-1,63798	0,001322	-0,0597075
0,001324	-2,21967	0,001324	-1,63749	0,001324	-0,0622835
0,001326	-2,2187	0,001326	-1,63814	0,001326	-0,0608345
0,001328	-2,21757	0,001328	-1,63765	0,001328	-0,0624445
0,00133	-2,21709	0,00133	-1,63798	0,00133	-0,0608345
0,001332	-2,21725	0,001332	-1,63782	0,001332	-0,0632495
0,001334	-2,2179	0,001334	-1,63798	0,001334	-0,0638935
0,001336	-2,21645	0,001336	-1,63846	0,001336	-0,0630885
0,001338	-2,21661	0,001338	-1,63798	0,001338	-0,0593855
0,00134	-2,21516	0,00134	-1,63765	0,00134	-0,0587415
0,001342	-2,2179	0,001342	-1,63814	0,001342	-0,0624445
0,001344	-2,2179	0,001344	-1,63782	0,001344	-0,0605125
0,001346	-2,21612	0,001346	-1,63782	0,001346	-0,0632495
0,001348	-2,2224	0,001348	-1,63749	0,001348	-0,0614785
0,00135	-2,21918	0,00135	-1,63814	0,00135	-0,0614785
0,001352	-2,21918	0,001352	-1,63798	0,001352	-0,0609955
0,001354	-2,21548	0,001354	-1,63782	0,001354	-0,0585805
0,001356	-2,21661	0,001356	-1,63782	0,001356	-0,0608345
0,001358	-2,21725	0,001358	-1,63765	0,001358	-0,0606735
0,00136	-2,2158	0,00136	-1,63782	0,00136	-0,0626055
0,001362	-2,2179	0,001362	-1,63749	0,001362	-0,0603515
0,001364	-2,21854	0,001364	-1,63733	0,001364	-0,0627665
0,001366	-2,21693	0,001366	-1,63814	0,001366	-0,0611565
0,001368	-2,2187	0,001368	-1,6383	0,001368	-0,0635715
0,00137	-2,2179	0,00137	-1,63798	0,00137	-0,0605125
0,001372	-2,21854	0,001372	-1,63765	0,001372	-0,0609955
0,001374	-2,21725	0,001374	-1,63814	0,001374	-0,0643765
0,001376	-2,21967	0,001376	-1,63733	0,001376	-0,0638935
0,001378	-2,21773	0,001378	-1,63749	0,001378	-0,0608345
0,00138	-2,21693	0,00138	-1,63765	0,00138	-0,0613175
0,001382	-2,21951	0,001382	-1,63814	0,001382	-0,0629275
0,001384	-2,2179	0,001384	-1,63749	0,001384	-0,0608345
0,001386	-2,21629	0,001386	-1,63749	0,001386	-0,0627665
0,001388	-2,21725	0,001388	-1,63765	0,001388	-0,0609955
0,00139	-2,21951	0,00139	-1,63814	0,00139	-0,0629275
0,001392	-2,2187	0,001392	-1,63685	0,001392	-0,0600295
0,001394	-2,2179	0,001394	-1,63814	0,001394	-0,0619615
0,001396	-2,21854	0,001396	-1,63749	0,001396	-0,0656645
0,001398	-2,21902	0,001398	-1,63765	0,001398	-0,0629275
0,0014	-2,22063	0,0014	-1,63782	0,0014	-0,0632495
0,001402	-2,21854	0,001402	-1,63733	0,001402	-0,0619615
0,001404	-2,21709	0,001404	-1,63765	0,001404	-0,0608345
0,001406	-2,21773	0,001406	-1,6383	0,001406	-0,0593855
0,001408	-2,21564	0,001408	-1,63765	0,001408	-0,0616395
0,00141	-2,21951	0,00141	-1,63782	0,00141	-0,0621225
0,001412	-2,21693	0,001412	-1,63798	0,001412	-0,0606735
0,001414	-2,21918	0,001414	-1,63798	0,001414	-0,0595465
0,001416	-2,22256	0,001416	-1,63782	0,001416	-0,0621225
0,001418	-2,21757	0,001418	-1,63782	0,001418	-0,0624445
0,00142	-2,21596	0,00142	-1,63782	0,00142	-0,0611565
0,001422	-2,21886	0,001422	-1,63749	0,001422	-0,0635715
0,001424	-2,21612	0,001424	-1,63782	0,001424	-0,0627665
0,001426	-2,22047	0,001426	-1,63814	0,001426	-0,0609955
0,001428	-2,21741	0,001428	-1,6383	0,001428	-0,0614785
0,00143	-2,21838	0,00143	-1,63814	0,00143	-0,0630885
0,001432	-2,2158	0,001432	-1,63765	0,001432	-0,0613175
0,001434	-2,2179	0,001434	-1,6383	0,001434	-0,0613175
0,001436	-2,21822	0,001436	-1,63765	0,001436	-0,0608345
0,001438	-2,21516	0,001438	-1,63749	0,001438	-0,0613175
0,00144	-2,22192	0,00144	-1,63846	0,00144	-0,0621225
0,001442	-2,21822	0,001442	-1,63814	0,001442	-0,0621225
0,001444	-2,21886	0,001444	-1,63749	0,001444	-0,0618005
0,001446	-2,21822	0,001446	-1,63814	0,001446	-0,0598685
0,001448	-2,21773	0,001448	-1,63846	0,001448	-0,0646985
0,00145	-2,21677	0,00145	-1,63749	0,00145	-0,0608345
0,001452	-2,21757	0,001452	-1,63765	0,001452	-0,0606735
0,001454	-2,21838	0,001454	-1,63782	0,001454	-0,0579366
0,001456	-2,21838	0,001456	-1,63749	0,001456	-0,0629275
0,001458	-2,21918	0,001458	-1,63782	0,001458	-0,0613175
0,00146	-2,2187	0,00146	-1,63782	0,00146	-0,0634105
0,001462	-2,22015	0,001462	-1,63765	0,001462	-0,0630885
0,001464	-2,21854	0,001464	-1,63765	0,001464	-0,0640545
0,001466	-2,2187	0,001466	-1,63749	0,001466	-0,0587415
0,001468	-2,21983	0,001468	-1,63782	0,001468	-0,0606735
0,00147	-2,21661	0,00147	-1,63782	0,00147	-0,0621225
0,001472	-2,21661	0,001472	-1,63765	0,001472	-0,0608345
0,001474	-2,21918	0,001474	-1,6383	0,001474	-0,0634105
0,001476	-2,21645	0,001476	-1,63782	0,001476	-0,0606735
0,001478	-2,21822	0,001478	-1,63846	0,001478	-0,0609955
0,00148	-2,22176	0,00148	-1,6383	0,00148	-0,0618005
0,001482	-2,21902	0,001482	-1,63798	0,001482	-0,0608345
0,001484	-2,22192	0,001484	-1,6383	0,001484	-0,0605125
0,001486	-2,21725	0,001486	-1,63798	0,001486	-0,0611565
0,001488	-2,21886	0,001488	-1,63782	0,001488	-0,0626055
0,00149	-2,21564	0,00149	-1,63798	0,00149	-0,0618005
0,001492	-2,21886	0,001492	-1,63733	0,001492	-0,0621225
0,001494	-2,21983	0,001494	-1,63749	0,001494	-0,0626055
0,001496	-2,21612	0,001496	-1,63782	0,001496	-0,0609955
0,001498	-2,21934	0,001498	-1,63846	0,001498	-0,0613175
0,0015	-2,21822	0,0015	-1,63862	0,0015	-0,0621225
0,001502	-2,21709	0,001502	-1,63814	0,001502	-0,0645375
0,001504	-2,21822	0,001504	-1,63798	0,001504	-0,0609955
0,001506	-2,21902	0,001506	-1,6383	0,001506	-0,0614785
0,001508	-2,21661	0,001508	-1,63782	0,001508	-0,0658255
0,00151	-2,21918	0,00151	-1,63846	0,00151	-0,0609955
0,001512	-2,21773	0,001512	-1,63798	0,001512	-0,0598685
0,001514	-2,21741	0,001514	-1,63814	0,001514	-0,0630885
0,001516	-2,21693	0,001516	-1,6383	0,001516	-0,0605125
0,001518	-2,22063	0,001518	-1,63814	0,001518	-0,0624445
0,00152	-2,21934	0,00152	-1,63798	0,00152	-0,0627665
0,001522	-2,21709	0,001522	-1,63782	0,001522	-0,0622835
0,001524	-2,21693	0,001524	-1,6383	0,001524	-0,0605125
0,001526	-2,21838	0,001526	-1,63798	0,001526	-0,0635715
0,001528	-2,21934	0,001528	-1,63814	0,001528	-0,0635715
0,00153	-2,21902	0,00153	-1,63846	0,00153	-0,0601905
0,001532	-2,21677	0,001532	-1,63782	0,001532	-0,0611565
0,001534	-2,21886	0,001534	-1,63782	0,001534	-0,0601905
0,001536	-2,21645	0,001536	-1,6383	0,001536	-0,0614785
0,001538	-2,21773	0,001538	-1,63798	0,001538	-0,0601905
0,00154	-2,21822	0,00154	-1,63846	0,00154	-0,0605125
0,001542	-2,21902	0,001542	-1,63814	0,001542	-0,0630885
0,001544	-2,21661	0,001544	-1,63798	0,001544	-0,0630885
0,001546	-2,21532	0,001546	-1,63782	0,001546	-0,0626055
0,001548	-2,21484	0,001548	-1,63765	0,001548	-0,0598685
0,00155	-2,2187	0,00155	-1,63798	0,00155	-0,0618005
0,001552	-2,21484	0,001552	-1,63765	0,001552	-0,0629275
0,001554	-2,21886	0,001554	-1,63749	0,001554	-0,0619615
0,001556	-2,22031	0,001556	-1,63798	0,001556	-0,0627665
0,001558	-2,21902	0,001558	-1,63814	0,001558	-0,0646985
0,00156	-2,22031	0,00156	-1,63798	0,00156	-0,0619615
0,001562	-2,21741	0,001562	-1,63765	0,001562	-0,0614785
0,001564	-2,21854	0,001564	-1,63798	0,001564	-0,0622835
0,001566	-2,21918	0,001566	-1,63798	0,001566	-0,0622835
0,001568	-2,2179	0,001568	-1,6383	0,001568	-0,0622835
0,00157	-2,21741	0,00157	-1,63814	0,00157	-0,0627665
0,001572	-2,21757	0,001572	-1,63798	0,001572	-0,0613175
0,001574	-2,21773	0,001574	-1,63798	0,001574	-0,0585805
0,001576	-2,2179	0,001576	-1,63782	0,001576	-0,0645375
0,001578	-2,21822	0,001578	-1,63733	0,001578	-0,0585805
0,00158	-2,21854	0,00158	-1,63765	0,00158	-0,0629275
0,001582	-2,21902	0,001582	-1,63782	0,001582	-0,0597075
0,001584	-2,2187	0,001584	-1,63765	0,001584	-0,0635715
0,001586	-2,21983	0,001586	-1,63749	0,001586	-0,0608345
0,001588	-2,21757	0,001588	-1,63749	0,001588	-0,0608345
0,00159	-2,21918	0,00159	-1,63846	0,00159	-0,0590635
0,001592	-2,21983	0,001592	-1,63814	0,001592	-0,0614785
0,001594	-2,21564	0,001594	-1,63814	0,001594	-0,0609955
0,001596	-2,21886	0,001596	-1,63798	0,001596	-0,0606735
0,001598	-2,21741	0,001598	-1,63782	0,001598	-0,0613175
0,0016	-2,22015	0,0016	-1,6383	0,0016	-0,0598685
0,001602	-2,21773	0,001602	-1,63814	0,001602	-0,0587415
0,001604	-2,21934	0,001604	-1,63814	0,001604	-0,0611565
0,001606	-2,21918	0,001606	-1,63846	0,001606	-0,0624445
0,001608	-2,21838	0,001608	-1,63798	0,001608	-0,0621225
0,00161	-2,21709	0,00161	-1,63765	0,00161	-0,0611565
