Time - V_S	Amplitude - V_S	Time - V_R	Amplitude - V_R	Time - V_C	Amplitude - V_C
0,000264	-2,50142	0,000264	-2,49981	0,000264	-0,0951273
0,000266	-2,49997	0,000266	-2,50206	0,000266	-0,0940003
0,000268	-2,49965	0,000268	-2,50287	0,000268	-0,0975422
0,00027	-2,49948	0,00027	-2,50158	0,00027	-0,0965762
0,000272	-2,50029	0,000272	-2,50254	0,000272	-0,0930343
0,000274	-2,49965	0,000274	-2,50222	0,000274	-0,0962542
0,000276	-2,49932	0,000276	-2,50319	0,000276	-0,0952883
0,000278	-2,49771	0,000278	-2,50399	0,000278	-0,0975422
0,00028	-2,5027	0,00028	-2,50335	0,00028	-0,0946443
0,000282	-2,49932	0,000282	-2,50287	0,000282	-0,0975422
0,000284	-2,49868	0,000284	-2,50287	0,000284	-0,0898143
0,000286	-2,49401	0,000286	-2,50158	0,000286	-0,0941613
0,000288	-2,499	0,000288	-2,50174	0,000288	-0,0970592
0,00029	-2,50045	0,00029	-2,5027	0,00029	-0,0952883
0,000292	-2,49385	0,000292	-2,50689	0,000292	-0,0943223
0,000294	-2,49916	0,000294	-2,50254	0,000294	-0,0999572
0,000296	-2,49836	0,000296	-2,50061	0,000296	-0,0968982
0,000298	-2,49932	0,000298	-2,50109	0,000298	-0,0991522
0,0003	-2,49948	0,0003	-2,5027	0,0003	-0,0964152
0,000302	-2,50061	0,000302	-2,50238	0,000302	-0,0997962
0,000304	-2,50222	0,000304	-2,50415	0,000304	-0,0962542
0,000306	-2,49981	0,000306	-2,50351	0,000306	-0,0928733
0,000308	-2,49852	0,000308	-2,50512	0,000308	-0,0991522
0,00031	-2,50126	0,00031	-2,50464	0,00031	-0,0933563
0,000312	-2,49739	0,000312	-2,50415	0,000312	-0,0951273
0,000314	-2,50254	0,000314	-2,50126	0,000314	-0,0952883
0,000316	-2,49836	0,000316	-2,50544	0,000316	-0,0935173
0,000318	-2,50029	0,000318	-2,5027	0,000318	-0,0930343
0,00032	-2,49852	0,00032	-2,50109	0,00032	-0,0962542
0,000322	-2,49981	0,000322	-2,50109	0,000322	-0,0946443
0,000324	-2,49884	0,000324	-2,50254	0,000324	-0,0960932
0,000326	-2,50238	0,000326	-2,50319	0,000326	-0,0944833
0,000328	-2,49932	0,000328	-2,50448	0,000328	-0,0941613
0,00033	-2,49932	0,00033	-2,50287	0,00033	-0,0923903
0,000332	-2,49965	0,000332	-2,50319	0,000332	-0,0936783
0,000334	-2,49981	0,000334	-2,50351	0,000334	-0,0970592
0,000336	-2,49981	0,000336	-2,50158	0,000336	-0,0956102
0,000338	-2,50029	0,000338	-2,5027	0,000338	-0,0927123
0,00034	-2,50142	0,00034	-2,50303	0,00034	-0,0909413
0,000342	-2,49739	0,000342	-2,50142	0,000342	-0,0965762
0,000344	-2,49804	0,000344	-2,50222	0,000344	-0,0940003
0,000346	-2,49739	0,000346	-2,5027	0,000346	-0,0954492
0,000348	-2,50174	0,000348	-2,50464	0,000348	-0,0960932
0,00035	-2,49691	0,00035	-2,50287	0,00035	-0,0928733
0,000352	-2,499	0,000352	-2,50335	0,000352	-0,0944833
0,000354	-2,49965	0,000354	-2,50303	0,000354	-0,0944833
0,000356	-2,50029	0,000356	-2,50625	0,000356	-0,0952883
0,000358	-2,50126	0,000358	-2,50512	0,000358	-0,0977032
0,00036	-2,50126	0,00036	-2,50464	0,00036	-0,0965762
0,000362	-2,50238	0,000362	-2,50689	0,000362	-0,0964152
0,000364	-2,49916	0,000364	-2,50512	0,000364	-0,0967372
0,000366	-2,50109	0,000366	-2,50287	0,000366	-0,0938393
0,000368	-2,49965	0,000368	-2,50335	0,000368	-0,0975422
0,00037	-2,5019	0,00037	-2,50367	0,00037	-0,0940003
0,000372	-2,499	0,000372	-2,50335	0,000372	-0,0988302
0,000374	-2,50303	0,000374	-2,50319	0,000374	-0,0951273
0,000376	-2,50045	0,000376	-2,50303	0,000376	-0,0933563
0,000378	-2,50254	0,000378	-2,50126	0,000378	-0,0946443
0,00038	-2,50158	0,00038	-2,5027	0,00038	-0,0906193
0,000382	-2,49965	0,000382	-2,50367	0,000382	-0,0957712
0,000384	-2,50206	0,000384	-2,50287	0,000384	-0,0975422
0,000386	-2,49965	0,000386	-2,49916	0,000386	-0,0920683
0,000388	-2,49868	0,000388	-2,50061	0,000388	-0,0954492
0,00039	-2,50061	0,00039	-2,50045	0,00039	-0,0925513
0,000392	-2,49916	0,000392	-2,49965	0,000392	-0,0951273
0,000394	-2,49916	0,000394	-2,50303	0,000394	-0,0931953
0,000396	-2,49868	0,000396	-2,50367	0,000396	-0,0957712
0,000398	-2,50045	0,000398	-2,50319	0,000398	-0,0922293
0,0004	-2,49868	0,0004	-2,50399	0,0004	-0,0954492
0,000402	-2,50013	0,000402	-2,50238	0,000402	-0,0965762
0,000404	-2,50206	0,000404	-2,50319	0,000404	-0,0946443
0,000406	-2,50126	0,000406	-2,5048	0,000406	-0,0964152
0,000408	-2,50238	0,000408	-2,50287	0,000408	-0,0920683
0,00041	-2,50045	0,00041	-2,50206	0,00041	-0,0957712
0,000412	-2,499	0,000412	-2,50109	0,000412	-0,0938393
0,000414	-2,50077	0,000414	-2,50206	0,000414	-0,0940003
0,000416	-2,49932	0,000416	-2,50238	0,000416	-0,0965762
0,000418	-2,50109	0,000418	-2,50351	0,000418	-0,0935173
0,00042	-2,50013	0,00042	-2,50319	0,00042	-0,0944833
0,000422	-2,49739	0,000422	-2,50287	0,000422	-0,0965762
0,000424	-2,50222	0,000424	-2,50335	0,000424	-0,0956102
0,000426	-2,50045	0,000426	-2,50625	0,000426	-0,0965762
0,000428	-2,49787	0,000428	-2,50399	0,000428	-0,0956102
0,00043	-2,5019	0,00043	-2,50641	0,00043	-0,0936783
0,000432	-2,50093	0,000432	-2,50415	0,000432	-0,0985082
0,000434	-2,50206	0,000434	-2,50367	0,000434	-0,0952883
0,000436	-2,49755	0,000436	-2,5056	0,000436	-0,0935173
0,000438	-2,49836	0,000438	-2,50287	0,000438	-0,0949663
0,00044	-2,49965	0,00044	-2,50303	0,00044	-0,0959322
0,000442	-2,50399	0,000442	-2,50335	0,000442	-0,0948053
0,000444	-2,50238	0,000444	-2,50383	0,000444	-0,0952883
0,000446	-2,49643	0,000446	-2,5027	0,000446	-0,0964152
0,000448	-2,49626	0,000448	-2,50222	0,000448	-0,0980252
0,00045	-2,49804	0,00045	-2,50077	0,00045	-0,0943223
0,000452	-2,50109	0,000452	-2,50319	0,000452	-0,0952883
0,000454	-2,50142	0,000454	-2,50383	0,000454	-0,0964152
0,000456	-2,50238	0,000456	-2,50592	0,000456	-0,0952883
0,000458	-2,50254	0,000458	-2,50512	0,000458	-0,0972202
0,00046	-2,49884	0,00046	-2,50496	0,00046	-0,0967372
0,000462	-2,49916	0,000462	-2,50335	0,000462	-0,0970592
0,000464	-2,50415	0,000464	-2,50335	0,000464	-0,0949663
0,000466	-2,50254	0,000466	-2,50303	0,000466	-0,0948053
0,000468	-2,50045	0,000468	-2,50641	0,000468	-0,0952883
0,00047	-2,49932	0,00047	-2,50721	0,00047	-0,0975422
0,000472	-2,50109	0,000472	-2,5056	0,000472	-0,0952883
0,000474	-2,50174	0,000474	-2,50592	0,000474	-0,0956102
0,000476	-2,50206	0,000476	-2,50351	0,000476	-0,0965762
0,000478	-2,50109	0,000478	-2,50077	0,000478	-0,0931953
0,00048	-2,50093	0,00048	-2,50126	0,00048	-0,0948053
0,000482	-2,50222	0,000482	-2,50464	0,000482	-0,0957712
0,000484	-2,50222	0,000484	-2,50576	0,000484	-0,0952883
0,000486	-2,50206	0,000486	-2,50512	0,000486	-0,0978642
0,000488	-2,49948	0,000488	-2,5027	0,000488	-0,0975422
0,00049	-2,50126	0,00049	-2,5019	0,00049	-0,0944833
0,000492	-2,50222	0,000492	-2,5027	0,000492	-0,0964152
0,000494	-2,50109	0,000494	-2,50351	0,000494	-0,0946443
0,000496	-2,50206	0,000496	-2,50351	0,000496	-0,0954492
0,000498	-2,48693	0,000498	-2,4961	0,000498	2,18415
0,0005	1,84299	0,0005	0,303506	0,0005	2,85989
0,000502	2,03635	0,000502	1,36353	0,000502	2,03088
0,000504	2,16854	0,000504	1,85426	0,000504	1,45868
0,000506	2,26466	0,000506	2,10188	0,000506	1,06133
0,000508	2,33035	0,000508	2,24212	0,000508	0,778132
0,00051	2,37849	0,00051	2,32342	0,00051	0,581068
0,000512	2,40956	0,000512	2,37478	0,000512	0,442126
0,000514	2,43451	0,000514	2,41052	0,000514	0,341824
0,000516	2,4519	0,000516	2,43387	0,000516	0,270823
0,000518	2,46398	0,000518	2,45158	0,000518	0,221557
0,00052	2,47299	0,00052	2,46269	0,00052	0,186299
0,000522	2,47863	0,000522	2,47155	0,000522	0,161666
0,000524	2,48362	0,000524	2,47412	0,000524	0,147498
0,000526	2,48636	0,000526	2,48169	0,000526	0,131881
0,000528	2,48909	0,000528	2,48636	0,000528	0,125441
0,00053	2,49006	0,00053	2,48974	0,00053	0,119001
0,000532	2,49441	0,000532	2,48974	0,000532	0,112239
0,000534	2,49537	0,000534	2,49296	0,000534	0,10596
0,000536	2,49602	0,000536	2,49425	0,000536	0,104511
0,000538	2,49682	0,000538	2,49505	0,000538	0,104833
0,00054	2,49859	0,00054	2,4928	0,00054	0,100003
0,000542	2,49682	0,000542	2,4957	0,000542	0,100164
0,000544	2,49698	0,000544	2,49698	0,000544	0,100486
0,000546	2,49956	0,000546	2,49908	0,000546	0,0977493
0,000548	2,49586	0,000548	2,49457	0,000548	0,0987152
0,00055	2,49827	0,00055	2,49714	0,00055	0,0993592
0,000552	2,50294	0,000552	2,49892	0,000552	0,0967833
0,000554	2,49956	0,000554	2,49843	0,000554	0,0996812
0,000556	2,4994	0,000556	2,49682	0,000556	0,0983932
0,000558	2,49956	0,000558	2,49843	0,000558	0,100164
0,00056	2,49698	0,00056	2,50004	0,00056	0,100486
0,000562	2,49875	0,000562	2,49843	0,000562	0,0979103
0,000564	2,49988	0,000564	2,49924	0,000564	0,0982322
0,000566	2,5002	0,000566	2,4994	0,000566	0,0971053
0,000568	2,50149	0,000568	2,50278	0,000568	0,0982322
0,00057	2,50036	0,00057	2,50004	0,00057	0,0980712
0,000572	2,49988	0,000572	2,49892	0,000572	0,0975883
0,000574	2,5002	0,000574	2,49843	0,000574	0,0969443
0,000576	2,49988	0,000576	2,49827	0,000576	0,0982322
0,000578	2,49988	0,000578	2,49875	0,000578	0,0967833
0,00058	2,50069	0,00058	2,49988	0,00058	0,100647
0,000582	2,5023	0,000582	2,50101	0,000582	0,0945293
0,000584	2,50326	0,000584	2,50197	0,000584	0,0958173
0,000586	2,5002	0,000586	2,50101	0,000586	0,0964613
0,000588	2,5031	0,000588	2,50117	0,000588	0,0995202
0,00059	2,50326	0,00059	2,50165	0,00059	0,0948513
0,000592	2,50069	0,000592	2,50069	0,000592	0,0980712
0,000594	2,50358	0,000594	2,49972	0,000594	0,0963003
0,000596	2,50358	0,000596	2,50165	0,000596	0,0971053
0,000598	2,50246	0,000598	2,50262	0,000598	0,0982322
0,0006	2,50294	0,0006	2,50149	0,0006	0,0996812
0,000602	2,50423	0,000602	2,50214	0,000602	0,0988762
0,000604	2,50407	0,000604	2,50053	0,000604	0,0971053
0,000606	2,50181	0,000606	2,5023	0,000606	0,0956563
0,000608	2,50117	0,000608	2,50133	0,000608	0,0967833
0,00061	2,50375	0,00061	2,5023	0,00061	0,0993592
0,000612	2,50246	0,000612	2,50101	0,000612	0,0950123
0,000614	2,5031	0,000614	2,50101	0,000614	0,0974273
0,000616	2,50181	0,000616	2,50165	0,000616	0,0959783
0,000618	2,50487	0,000618	2,50391	0,000618	0,0975883
0,00062	2,506	0,00062	2,50294	0,00062	0,0967833
0,000622	2,50133	0,000622	2,50181	0,000622	0,0954953
0,000624	2,50439	0,000624	2,50342	0,000624	0,0953343
0,000626	2,50358	0,000626	2,50326	0,000626	0,0982322
0,000628	2,50262	0,000628	2,50165	0,000628	0,0954953
0,00063	2,50165	0,00063	2,50214	0,00063	0,0943683
0,000632	2,50503	0,000632	2,50342	0,000632	0,0953343
0,000634	2,50391	0,000634	2,50214	0,000634	0,0967833
0,000636	2,50294	0,000636	2,50133	0,000636	0,0967833
0,000638	2,50053	0,000638	2,50165	0,000638	0,0950123
0,00064	2,50423	0,00064	2,50246	0,00064	0,101291
0,000642	2,5031	0,000642	2,50407	0,000642	0,0985542
0,000644	2,50358	0,000644	2,50246	0,000644	0,0991982
0,000646	2,50278	0,000646	2,5031	0,000646	0,0942073
0,000648	2,50407	0,000648	2,50246	0,000648	0,0948513
0,00065	2,50214	0,00065	2,50133	0,00065	0,0969443
0,000652	2,50455	0,000652	2,5023	0,000652	0,0982322
0,000654	2,50455	0,000654	2,50326	0,000654	0,0969443
0,000656	2,50391	0,000656	2,50326	0,000656	0,0950123
0,000658	2,50423	0,000658	2,50262	0,000658	0,0967833
0,00066	2,50294	0,00066	2,50214	0,00066	0,0982322
0,000662	2,50358	0,000662	2,50246	0,000662	0,0967833
0,000664	2,50503	0,000664	2,50358	0,000664	0,0977493
0,000666	2,50713	0,000666	2,50053	0,000666	0,0964613
0,000668	2,50375	0,000668	2,50069	0,000668	0,0953343
0,00067	2,50423	0,00067	2,50358	0,00067	0,0958173
0,000672	2,50262	0,000672	2,50214	0,000672	0,0966223
0,000674	2,50423	0,000674	2,50326	0,000674	0,0954953
0,000676	2,50181	0,000676	2,50149	0,000676	0,0974273
0,000678	2,50069	0,000678	2,50246	0,000678	0,0967833
0,00068	2,50391	0,00068	2,50375	0,00068	0,0979103
0,000682	2,50278	0,000682	2,50358	0,000682	0,0966223
0,000684	2,5031	0,000684	2,50117	0,000684	0,0982322
0,000686	2,50391	0,000686	2,50358	0,000686	0,0940463
0,000688	2,50423	0,000688	2,50358	0,000688	0,0963003
0,00069	2,50375	0,00069	2,50391	0,00069	0,0980712
0,000692	2,506	0,000692	2,50069	0,000692	0,0946903
0,000694	2,50423	0,000694	2,50101	0,000694	0,0969443
0,000696	2,50423	0,000696	2,50503	0,000696	0,0974273
0,000698	2,50407	0,000698	2,50471	0,000698	0,0950123
0,0007	2,50407	0,0007	2,50326	0,0007	0,0982322
0,000702	2,50584	0,000702	2,50407	0,000702	0,0993592
0,000704	2,50342	0,000704	2,50358	0,000704	0,0979103
0,000706	2,50117	0,000706	2,50342	0,000706	0,0979103
0,000708	2,5023	0,000708	2,50423	0,000708	0,0954953
0,00071	2,50407	0,00071	2,50358	0,00071	0,0958173
0,000712	2,50375	0,000712	2,50391	0,000712	0,0967833
0,000714	2,50326	0,000714	2,50391	0,000714	0,0971053
0,000716	2,50616	0,000716	2,50342	0,000716	0,0979103
0,000718	2,50697	0,000718	2,5023	0,000718	0,0972663
0,00072	2,506	0,00072	2,50536	0,00072	0,0961393
0,000722	2,5023	0,000722	2,50423	0,000722	0,0935633
0,000724	2,50568	0,000724	2,50471	0,000724	0,0967833
0,000726	2,49811	0,000726	2,50278	0,000726	0,0943683
0,000728	2,50117	0,000728	2,50133	0,000728	0,0995202
0,00073	2,50423	0,00073	2,50197	0,00073	0,0975883
0,000732	2,50487	0,000732	2,50165	0,000732	0,0961393
0,000734	2,50681	0,000734	2,50407	0,000734	0,0961393
0,000736	2,50326	0,000736	2,50439	0,000736	0,0971053
0,000738	2,50262	0,000738	2,50326	0,000738	0,0964613
0,00074	2,50278	0,00074	2,50117	0,00074	0,0983932
0,000742	2,50503	0,000742	2,50391	0,000742	0,0972663
0,000744	2,50294	0,000744	2,50423	0,000744	0,0974273
0,000746	2,50471	0,000746	2,50536	0,000746	0,0967833
0,000748	2,50568	0,000748	2,5031	0,000748	0,0966223
0,00075	2,50584	0,00075	2,50407	0,00075	0,0969443
0,000752	2,5031	0,000752	2,50423	0,000752	0,0982322
0,000754	2,50503	0,000754	2,50536	0,000754	0,0954953
0,000756	2,50246	0,000756	2,50214	0,000756	0,0961393
0,000758	2,50423	0,000758	2,50375	0,000758	0,0988762
0,00076	2,50648	0,00076	2,50487	0,00076	0,0958173
0,000762	2,50407	0,000762	2,50487	0,000762	0,0966223
0,000764	2,50294	0,000764	2,50214	0,000764	0,0977493
0,000766	2,50455	0,000766	2,50278	0,000766	0,0916313
0,000768	2,50294	0,000768	2,50117	0,000768	0,0977493
0,00077	2,50809	0,00077	2,50391	0,00077	0,0966223
0,000772	2,50181	0,000772	2,50246	0,000772	0,0983932
0,000774	2,50552	0,000774	2,50407	0,000774	0,100325
0,000776	2,50407	0,000776	2,50487	0,000776	0,0963003
0,000778	2,50149	0,000778	2,50375	0,000778	0,100647
0,00078	2,50455	0,00078	2,50342	0,00078	0,0966223
0,000782	2,50487	0,000782	2,50375	0,000782	0,0954953
0,000784	2,50423	0,000784	2,50503	0,000784	0,100003
0,000786	2,5089	0,000786	2,50407	0,000786	0,0990372
0,000788	2,50503	0,000788	2,50262	0,000788	0,0975883
0,00079	2,50439	0,00079	2,50407	0,00079	0,0980712
0,000792	2,50471	0,000792	2,5052	0,000792	0,0942073
0,000794	2,50391	0,000794	2,50391	0,000794	0,0971053
0,000796	2,50294	0,000796	2,50487	0,000796	0,0990372
0,000798	2,50455	0,000798	2,50407	0,000798	0,0985542
0,0008	2,506	0,0008	2,50616	0,0008	0,0980712
0,000802	2,50342	0,000802	2,5031	0,000802	0,0979103
0,000804	2,5052	0,000804	2,50342	0,000804	0,0964613
0,000806	2,50294	0,000806	2,50294	0,000806	0,0980712
0,000808	2,50568	0,000808	2,50391	0,000808	0,0995202
0,00081	2,50487	0,00081	2,50487	0,00081	0,0974273
0,000812	2,50375	0,000812	2,50197	0,000812	0,0961393
0,000814	2,50391	0,000814	2,50246	0,000814	0,0948513
0,000816	2,50503	0,000816	2,50552	0,000816	0,0948513
0,000818	2,506	0,000818	2,50439	0,000818	0,0959783
0,00082	2,50278	0,00082	2,50181	0,00082	0,0961393
0,000822	2,50262	0,000822	2,50262	0,000822	0,0969443
0,000824	2,50503	0,000824	2,50342	0,000824	0,0934023
0,000826	2,50407	0,000826	2,50326	0,000826	0,0967833
0,000828	2,50036	0,000828	2,50165	0,000828	0,0953343
0,00083	2,50648	0,00083	2,50455	0,00083	0,0972663
